,timestamps,value,anomaly,changepoint,trend,noise,seasonality1,seasonality2,seasonality3,Hour_Minute,Date
908,2014-12-31 10:00:00,557.293169352502,0,0,909,30.571901220462898,-253.052622985804,-241.101472413592,111.875363531435,10:00:00,2014-12-31
909,2014-12-31 11:00:00,512.650914514732,0,0,910,-13.952127998880401,-292.2,-196.858527882333,105.66157039594499,11:00:00,2014-12-31
910,2014-12-31 12:00:00,636.760635058145,0,0,911,18.7132580439646,-253.05262298581698,-139.200000000003,99.3000000000001,12:00:00,2014-12-31
911,2014-12-31 13:00:00,768.264174380548,0,0,912,-18.380153037938,-146.100000000002,-72.0552221565428,92.7995495750309,13:00:00,2014-12-31
912,2014-12-31 14:00:00,970.825625351426,0,0,913,-28.343685237301397,-1.37440187751691e-11,-6.5474586362201695e-12,86.1693105887473,14:00:00,2014-12-31
913,2014-12-31 15:00:00,1234.98816992765,0,0,914,23.4143917412016,146.100000000007,72.05522215654541,79.4185560299002,15:00:00,2014-12-31
914,2014-12-31 16:00:00,1419.5755898295802,0,0,915,39.7662394046001,253.052622985811,139.199999999998,72.55672743916641,16:00:00,2014-12-31
915,2014-12-31 17:00:00,1451.8717845617002,0,0,916,-18.7801650249271,292.2,196.85852788233,65.5934217042973,17:00:00,2014-12-31
916,2014-12-31 18:00:00,1396.82820537396,0,0,917,-72.8642676634458,253.05262298581798,241.10147241358501,58.538377638006104,18:00:00,2014-12-31
917,2014-12-31 19:00:00,1389.9668382379998,0,0,918,5.5516258417637,146.100000000005,268.913750038876,51.401462357360494,19:00:00,2014-12-31
918,2014-12-31 20:00:00,1184.1739686171302,0,0,919,-57.418688866598394,2.8446477434857397e-13,278.4,44.1926574837247,20:00:00,2014-12-31
919,2014-12-31 21:00:00,1031.88643677261,0,0,920,-47.849358448836696,-146.09999999999,268.913750038878,36.9220451825548,21:00:00,2014-12-31
920,2014-12-31 22:00:00,1014.9631633958501,0,0,921,76.3145199054987,-253.05262298581798,241.10147241358501,29.5997940625876,22:00:00,2014-12-31
921,2014-12-31 23:00:00,820.4979708481461,0,0,922,-28.396701988306397,-292.2,196.858527882335,22.236144954116998,23:00:00,2014-12-31
922,2015-01-01 00:00:00,787.323461283544,0,0,923,-36.6653123169065,-253.05262298582,139.200000000006,14.841396586264699,00:00:00,2015-01-01
923,2015-01-01 01:00:00,825.671111520134,0,0,924,-31.7100018196833,-146.100000000007,72.05522215654571,7.42589118327848,01:00:00,2015-01-01
924,2015-01-01 02:00:00,870.8897396148919,0,0,925,-54.110260385105704,-3.4345577646561805e-12,1.63617536221814e-12,-4.38032596868049e-13,02:00:00,2015-01-01
925,2015-01-01 03:00:00,1067.30330491201,0,0,926,74.68441825183129,146.100000000001,-72.0552221565425,-7.42589118327794,03:00:00,2015-01-01
926,2015-01-01 04:00:00,1030.73051070478,0,0,927,4.7192843052293805,253.052622985808,-139.19999999999598,-14.841396586262801,04:00:00,2015-01-01
927,2015-01-01 05:00:00,1053.01447669904,0,0,928,51.9091495354801,292.2,-196.858527882328,-22.2361449541165,05:00:00,2015-01-01
928,2015-01-01 06:00:00,963.829045578295,0,0,929,52.47768906865829,253.052622985813,-241.101472413588,-29.599794062588398,06:00:00,2015-01-01
929,2015-01-01 07:00:00,780.744699183786,0,0,930,10.4804944052051,146.10000000001003,-268.913750038875,-36.9220451825543,07:00:00,2015-01-01
930,2015-01-01 08:00:00,596.962446962701,0,0,931,-11.4448955535818,6.5846507549637794e-12,-278.4,-44.1926574837241,08:00:00,2015-01-01
931,2015-01-01 09:00:00,485.691477058247,0,0,932,20.1066894544838,-146.099999999999,-268.91375003887697,-51.4014623573613,09:00:00,2015-01-01
932,2015-01-01 10:00:00,360.747771340971,0,0,933,-19.5597556216219,-253.05262298581502,-241.101472413587,-58.53837763800551,10:00:00,2015-01-01
933,2015-01-01 11:00:00,392.620985747451,0,0,934,13.272935334083801,-292.2,-196.858527882338,-65.5934217042954,11:00:00,2015-01-01
934,2015-01-01 12:00:00,460.691463400021,0,0,935,-9.499186174981741,-253.05262298582298,-139.200000000008,-72.55672743916591,12:00:00,2015-01-01
935,2015-01-01 13:00:00,578.307265571502,0,0,936,-60.118956242058104,-146.099999999998,-72.0552221565409,-79.418556029901,13:00:00,2015-01-01
936,2015-01-01 14:00:00,863.3642602971719,0,0,937,12.5335708859328,-9.73474374527139e-12,-4.63749599364058e-12,-86.1693105887468,14:00:00,2015-01-01
937,2015-01-01 15:00:00,1061.83927095616,0,0,938,-1.51640162535101,146.099999999996,72.0552221565396,-92.7995495750292,15:00:00,2015-01-01
938,2015-01-01 16:00:00,1223.6802159024198,0,0,939,-8.27240708337913,253.05262298580502,139.199999999993,-99.2999999999997,16:00:00,2015-01-01
939,2015-01-01 17:00:00,1370.7207266835,0,0,940,47.3237691971102,292.2,196.858527882337,-105.661570395946,17:00:00,2015-01-01
940,2015-01-01 18:00:00,1295.90461027138,0,0,941,-27.374121596591202,253.05262298581601,241.101472413586,-111.875363531435,18:00:00,2015-01-01
941,2015-01-01 19:00:00,1209.5553363796198,0,0,942,-29.525724804375802,146.100000000016,268.913750038874,-117.93268885489599,19:00:00,2015-01-01
942,2015-01-01 20:00:00,1138.16867270434,0,0,943,40.593747353485206,-3.7248102555491095e-12,278.4,-123.825074649145,20:00:00,2015-01-01
943,2015-01-01 21:00:00,964.597511613114,0,0,944,27.328041454064497,-146.099999999993,268.913750038878,-129.544279879835,21:00:00,2015-01-01
944,2015-01-01 22:00:00,859.0454949648081,0,0,945,61.078951258335294,-253.052622985812,241.101472413588,-135.082305721304,22:00:00,2015-01-01
945,2015-01-01 23:00:00,655.047176167971,0,0,946,-55.1799449707205,-292.2,196.85852788233998,-140.43140674364798,23:00:00,2015-01-01
946,2015-01-02 00:00:00,700.65090277895,0,0,947,13.0876275101667,-253.052622985809,139.199999999997,-145.58410174540398,00:00:00,2015-01-02
947,2015-01-02 01:00:00,657.3148878884771,0,0,948,-66.1071500513762,-146.100000000004,72.05522215654379,-150.533184216687,01:00:00,2015-01-02
948,2015-01-02 02:00:00,797.8225189162799,0,0,949,4.09425133443849,-1.60349297258866e-11,7.63881662506302e-12,-155.27173241815,02:00:00,2015-01-02
949,2015-01-02 03:00:00,857.915217834795,0,0,950,-6.3364409469983105,146.09999999999,-72.0552221565367,-159.79311906166,03:00:00,2015-01-02
950,2015-01-02 04:00:00,862.269242689227,0,0,951,-38.492359717428606,253.05262298581002,-139.199999999998,-164.091020579157,04:00:00,2015-01-02
951,2015-01-02 05:00:00,896.102932265451,0,0,952,16.9208861145222,292.2,-196.858527882335,-168.159425966737,05:00:00,2015-01-02
952,2015-01-02 06:00:00,703.43533442788,0,0,953,-89.5231709527653,253.05262298581903,-241.10147241358501,-171.99264519158902,06:00:00,2015-01-02
953,2015-01-02 07:00:00,576.963516556658,0,0,954,-78.6374162544408,146.099999999992,-268.913750038878,-175.58531715001598,07:00:00,2015-01-02
954,2015-01-02 08:00:00,479.16134987021303,0,0,955,-18.5062329643689,2.5753757250661e-12,-278.4,-178.93241716542,08:00:00,2015-01-02
955,2015-01-02 09:00:00,272.15941808504,0,0,956,-86.7975678603166,-146.099999999988,-268.913750038878,-182.02926401577702,09:00:00,2015-01-02
956,2015-01-02 10:00:00,300.153509623273,0,0,957,22.179131503409902,-253.052622985808,-241.10147241358996,-184.871526480739,10:00:00,2015-01-02
957,2015-01-02 11:00:00,221.312248441108,0,0,958,-60.1739942773131,-292.2,-196.858527882336,-187.45522939924197,11:00:00,2015-01-02
958,2015-01-02 12:00:00,313.908474985187,0,0,959,-63.0621427998736,-253.052622985813,-139.2,-189.776759229128,12:00:00,2015-01-02
959,2015-01-02 13:00:00,531.379205623914,0,0,960,-18.632703118521302,-146.100000000009,-72.0552221565467,-191.83286910100898,13:00:00,2015-01-02
960,2015-01-02 14:00:00,750.773976651196,0,0,961,-16.6053399894613,-2.2335115706501803e-11,-1.06401372564855e-11,-193.62068335931,14:00:00,2015-01-02
961,2015-01-02 15:00:00,932.207384143642,0,0,962,-52.810136428768104,146.099999999999,72.0552221565415,-195.137701584131,15:00:00,2015-01-02
962,2015-01-02 16:00:00,1146.51908101364,0,0,963,-12.3517398838483,253.052622985807,139.19999999999501,-196.38180208831002,16:00:00,2015-01-02
963,2015-01-02 17:00:00,1231.6147786299198,0,0,964,-24.092504367617195,292.2,196.858527882332,-197.351244884798,17:00:00,2015-01-02
964,2015-01-02 18:00:00,1246.19492939396,0,0,965,-14.914491885255199,253.05262298581403,241.101472413587,-198.044674120182,18:00:00,2015-01-02
965,2015-01-02 19:00:00,1161.95495178866,0,0,966,-20.5976782792391,146.099999999998,268.91375003887697,-198.461119970976,19:00:00,2015-01-02
966,2015-01-02 20:00:00,1032.1730174617999,0,0,967,-14.626982538206,8.87556170568131e-12,278.4,-198.6,20:00:00,2015-01-02
967,2015-01-02 21:00:00,931.4122850440359,0,0,968,39.059654976115105,-146.099999999982,268.913750038879,-198.461119970976,21:00:00,2015-01-02
968,2015-01-02 22:00:00,786.570795007178,0,0,969,27.5666196995862,-253.05262298581403,241.101472413587,-198.044674120182,22:00:00,2015-01-02
969,2015-01-02 23:00:00,551.027224467317,0,0,970,-126.280058530223,-292.2,196.858527882338,-197.351244884798,23:00:00,2015-01-02
970,2015-01-03 00:00:00,575.843550875244,0,0,971,-84.9220240506323,-253.05262298581601,139.200000000002,-196.381802088311,00:00:00,2015-01-03
971,2015-01-03 01:00:00,734.8227191499769,0,0,972,32.0051985775668,-146.1,72.055222156542,-195.137701584131,01:00:00,2015-01-03
972,2015-01-03 02:00:00,793.3390067592089,0,0,973,13.9596901185164,4.5839922951391905e-12,-2.18374992294105e-12,-193.62068335931,02:00:00,2015-01-03
973,2015-01-03 03:00:00,953.722960024043,0,0,974,97.51105128159658,146.099999999994,-72.05522215653849,-191.83286910100898,03:00:00,2015-01-03
974,2015-01-03 04:00:00,930.560926129677,0,0,975,31.485062372993603,253.052622985804,-139.199999999992,-189.776759229128,04:00:00,2015-01-03
975,2015-01-03 05:00:00,848.7804349866789,0,0,976,-35.105807731743695,292.2,-196.858527882336,-187.45522939924197,05:00:00,2015-01-03
976,2015-01-03 06:00:00,798.6420639264661,0,0,977,-5.43756016502695,253.05262298581698,-241.101472413586,-184.871526480739,06:00:00,2015-01-03
977,2015-01-03 07:00:00,726.575307526053,0,0,978,53.4183215807033,146.100000000003,-268.913750038876,-182.02926401577702,07:00:00,2015-01-03
978,2015-01-03 08:00:00,507.9408113896,0,0,979,-13.726771444993698,1.51757476862965e-11,-278.4,-178.932417165421,08:00:00,2015-01-03
979,2015-01-03 09:00:00,412.604142884546,0,0,980,23.2032100734304,-146.09999999999098,-268.913750038878,-175.585317150015,09:00:00,2015-01-03
980,2015-01-03 10:00:00,338.058805474,0,0,981,23.2055460649888,-253.05262298581002,-241.101472413589,-171.99264519159001,10:00:00,2015-01-03
981,2015-01-03 11:00:00,370.84158650508795,0,0,982,46.059540354160205,-292.2,-196.858527882335,-168.15942596673798,11:00:00,2015-01-03
982,2015-01-03 12:00:00,409.044511723761,0,0,983,-17.6118447112736,-253.052622985811,-139.199999999998,-164.091020579157,12:00:00,2015-01-03
983,2015-01-03 13:00:00,629.519509243599,0,0,984,23.4678504617873,-146.09999999999098,-72.0552221565372,-159.79311906166,13:00:00,2015-01-03
984,2015-01-03 14:00:00,795.7688315689411,0,0,985,-33.9594360128814,-1.83258406766041e-11,-8.73017461390587e-12,-155.271732418151,14:00:00,2015-01-03
985,2015-01-03 15:00:00,1163.14797228597,0,0,986,109.52593434613199,146.099999999988,72.0552221565357,-150.533184216688,15:00:00,2015-01-03
986,2015-01-03 16:00:00,1178.5953026335699,0,0,987,-55.0732186068281,253.052622985809,139.199999999997,-145.58410174540398,16:00:00,2015-01-03
987,2015-01-03 17:00:00,1295.04983846776,0,0,988,-41.5772826709274,292.2,196.858527882334,-140.43140674364798,17:00:00,2015-01-03
988,2015-01-03 18:00:00,1333.14644743145,0,0,989,-14.9253422466456,253.052622985812,241.101472413588,-135.082305721305,18:00:00,2015-01-03
989,2015-01-03 19:00:00,1265.64582067257,0,0,990,-9.823649486486651,146.10000000002302,268.913750038873,-129.544279879836,19:00:00,2015-01-03
990,2015-01-03 20:00:00,1154.3747370758902,0,0,991,8.799811725050331,-1.17433603153445e-11,278.4,-123.825074649145,20:00:00,2015-01-03
991,2015-01-03 21:00:00,948.290107670647,0,0,992,-48.590953513348396,-146.099999999986,268.913750038879,-117.93268885489701,21:00:00,2015-01-03
992,2015-01-03 22:00:00,929.539601492837,0,0,993,60.3661155964896,-253.052622985807,241.10147241358996,-111.87536353143601,22:00:00,2015-01-03
993,2015-01-03 23:00:00,804.005687381936,0,0,994,11.008729895545402,-292.2,196.858527882337,-105.661570395946,23:00:00,2015-01-03
994,2015-01-04 00:00:00,746.124538736991,0,0,995,-35.7228382771967,-253.05262298581403,139.20000000000098,-99.2999999999995,00:00:00,2015-01-04
995,2015-01-04 01:00:00,882.421138963304,0,0,996,53.2654663817908,-146.099999999997,72.0552221565401,-92.79954957503028,01:00:00,2015-01-04
996,2015-01-04 02:00:00,878.871831012014,0,0,997,-31.958858399225,-2.46260266572193e-11,1.17314952453283e-11,-86.1693105887479,02:00:00,2015-01-04
997,2015-01-04 03:00:00,1049.26357362252,0,0,998,56.63735180895579,146.100000000012,-72.05522215654808,-79.4185560299009,03:00:00,2015-01-04
998,2015-01-04 04:00:00,1030.11714668658,0,0,999,-10.1787488600689,253.052622985806,-139.199999999994,-72.5567274391658,04:00:00,2015-01-04
999,2015-01-04 05:00:00,1124.28391124273,0,0,1000,94.5358608293607,292.2,-196.858527882332,-65.5934217042966,05:00:00,2015-01-04
1000,2015-01-04 06:00:00,991.217774933788,0,0,1001,36.8050019995664,253.05262298581502,-241.101472413587,-58.5383776380068,06:00:00,2015-01-04
1001,2015-01-04 07:00:00,723.52234818487,0,0,1002,-104.26243941889099,146.1,-268.91375003887697,-51.401462357361204,07:00:00,2015-01-04
1002,2015-01-04 08:00:00,640.8510428102591,0,0,1003,-39.5562997060116,-5.443174334729269e-12,-278.4,-44.192657483724005,08:00:00,2015-01-04
1003,2015-01-04 09:00:00,497.395495756754,0,0,1004,-54.6687090218309,-146.09999999998,-268.913750038879,-36.9220451825555,09:00:00,2015-01-04
1004,2015-01-04 10:00:00,435.097782288371,0,0,1005,-46.1483282496362,-253.052622985821,-241.101472413584,-29.599794062588302,10:00:00,2015-01-04
1005,2015-01-04 11:00:00,469.963176885998,0,0,1006,-24.742150277546703,-292.2,-196.858527882339,-22.236144954116398,11:00:00,2015-01-04
1006,2015-01-04 12:00:00,567.122899069992,0,0,1007,-32.7830813579237,-253.05262298581698,-139.200000000003,-14.841396586264,12:00:00,2015-01-04
1007,2015-01-04 13:00:00,813.203832774316,0,0,1008,30.784946114140396,-146.100000000002,-72.055222156543,-7.4258911832792105,13:00:00,2015-01-04
1008,2015-01-04 14:00:00,1065.28487110974,0,0,1009,56.2848711097334,2.29308134442166e-12,1.0923919340982e-12,-2.91857825172797e-13,14:00:00,2015-01-04
1009,2015-01-04 15:00:00,1369.32189247867,0,0,1010,133.740779138836,146.10000000000602,72.0552221565452,7.42589118327862,15:00:00,2015-01-04
1010,2015-01-04 16:00:00,1408.9287909751001,0,0,1011,-9.165228596959869,253.052622985803,139.199999999991,14.841396586263402,16:00:00,2015-01-04
1011,2015-01-04 17:00:00,1544.55410254091,0,0,1012,21.2594297044606,292.2,196.85852788232899,22.2361449541158,17:00:00,2015-01-04
1012,2015-01-04 18:00:00,1526.1544524893,0,0,1013,-10.599436972689402,253.05262298581798,241.10147241358501,29.5997940625877,18:00:00,2015-01-04
1013,2015-01-04 19:00:00,1443.30510981221,0,0,1014,-22.6306854092309,146.100000000005,268.913750038876,36.922045182554996,19:00:00,2015-01-04
1014,2015-01-04 20:00:00,1385.2051343671399,0,0,1015,47.6124768834124,8.57011645885945e-13,278.4,44.1926574837234,20:00:00,2015-01-04
1015,2015-01-04 21:00:00,1299.35081088129,0,0,1016,109.13559848505699,-146.100000000004,268.913750038876,51.4014623573606,21:00:00,2015-01-04
1016,2015-01-04 22:00:00,1087.17229910097,0,0,1017,23.585072035194003,-253.05262298581798,241.101472413586,58.538377638004896,22:00:00,2015-01-04
1017,2015-01-04 23:00:00,984.9876605835491,0,0,1018,-3.2642890030884906,-292.2,196.858527882341,65.5934217042961,23:00:00,2015-01-04
1018,2015-01-05 00:00:00,979.3064139929539,0,0,1019,1.602309539603,-253.05262298582,139.200000000006,72.5567274391652,00:00:00,2015-01-05
1019,2015-01-05 01:00:00,1068.835224956,0,0,1020,43.4614467695576,-146.10000000000798,72.05522215654591,79.4185560299004,01:00:00,2015-01-05
1020,2015-01-05 02:00:00,1047.63097207999,0,0,1021,-59.5383385087562,-4.00710463619355e-12,1.90892869732424e-12,86.16931058874741,02:00:00,2015-01-05
1021,2015-01-05 03:00:00,1178.82196577237,0,0,1022,-10.0223616461207,146.100000000001,-72.0552221565422,92.79954957502979,03:00:00,2015-01-05
1022,2015-01-05 04:00:00,1265.4679799819198,0,0,1023,29.3153569961098,253.052622985799,-139.199999999989,99.29999999999909,04:00:00,2015-01-05
1023,2015-01-05 05:00:00,1279.09713132902,0,0,1024,54.0940888154131,292.2,-196.858527882339,105.66157039594499,05:00:00,2015-01-05
1024,2015-01-05 06:00:00,1117.4101985975399,0,0,1025,-31.4163155061379,253.05262298582198,-241.101472413584,111.875363531435,06:00:00,2015-01-05
1025,2015-01-05 07:00:00,989.114433771406,0,0,1026,-32.0045050446262,146.100000000011,-268.913750038875,117.93268885489701,07:00:00,2015-01-05
1026,2015-01-05 08:00:00,903.7472686821519,0,0,1027,31.322194033000397,7.15719762650115e-12,-278.4,123.825074649145,08:00:00,2015-01-05
1027,2015-01-05 09:00:00,719.860530797113,0,0,1028,-22.669999043846197,-146.099999999998,-268.91375003887697,129.544279879834,09:00:00,2015-01-05
1028,2015-01-05 10:00:00,744.1200870128729,0,0,1029,74.1918766909697,-253.05262298581403,-241.101472413587,135.082305721305,10:00:00,2015-01-05
1029,2015-01-05 11:00:00,734.7488751519389,0,0,1030,53.375996290635,-292.2,-196.858527882343,140.43140674364798,11:00:00,2015-01-05
1030,2015-01-05 12:00:00,809.644405751441,0,0,1031,25.312926991839102,-253.052622985807,-139.19999999999501,145.584101745403,12:00:00,2015-01-05
1031,2015-01-05 13:00:00,1013.1882709948101,0,0,1032,48.810308934689296,-146.100000000013,-72.05522215654891,150.533184216687,13:00:00,2015-01-05
1032,2015-01-05 14:00:00,1164.1124683383,0,0,1033,-24.159264079836397,-1.03072906168088e-11,-4.910249328746679e-12,155.271732418151,14:00:00,2015-01-05
1033,2015-01-05 15:00:00,1429.41869050366,0,0,1034,17.4703492854625,146.099999999995,72.0552221565393,159.79311906166,15:00:00,2015-01-05
1034,2015-01-05 16:00:00,1513.62299753212,0,0,1035,-77.7206460328522,253.052622985813,139.2,164.091020579156,16:00:00,2015-01-05
1035,2015-01-05 17:00:00,1636.35372184644,0,0,1036,-56.8642320026328,292.2,196.858527882336,168.159425966737,17:00:00,2015-01-05
1036,2015-01-05 18:00:00,1699.31327840996,0,0,1037,-3.83346218104012,253.052622985825,241.101472413582,171.99264519158902,18:00:00,2015-01-05
1037,2015-01-05 19:00:00,1580.5477590012101,0,0,1038,-48.051308187666905,146.099999999987,268.913750038878,175.58531715001598,19:00:00,2015-01-05
1038,2015-01-05 20:00:00,1514.9400307541,0,0,1039,18.607613588663,1.34573836071164e-11,278.4,178.93241716542,20:00:00,2015-01-05
1039,2015-01-05 21:00:00,1447.9081244925303,0,0,1040,103.06511043786502,-146.099999999993,268.913750038878,182.02926401577702,21:00:00,2015-01-05
1040,2015-01-05 22:00:00,1257.5951672961999,0,0,1041,43.6747913876833,-253.052622985811,241.101472413589,184.871526480739,22:00:00,2015-01-05
1041,2015-01-05 23:00:00,1156.41581524802,0,0,1042,22.302057966441,-292.2,196.858527882334,187.45522939924197,23:00:00,2015-01-05
1042,2015-01-06 00:00:00,1067.99855020645,0,0,1043,-50.925586036862,-253.05262298581002,139.199999999997,189.776759229127,00:00:00,2015-01-06
1043,2015-01-06 01:00:00,1174.6710466127902,0,0,1044,12.8829553552528,-146.100000000019,72.05522215655171,191.83286910100898,01:00:00,2015-01-06
1044,2015-01-06 02:00:00,1216.622096256,0,0,1045,-21.998587103299798,-1.6607476597424e-11,7.911569960169121e-12,193.62068335931,02:00:00,2015-01-06
1045,2015-01-06 03:00:00,1274.00905118554,0,0,1046,-41.173428242046704,146.09999999999,-72.0552221565364,195.137701584131,03:00:00,2015-01-06
1046,2015-01-06 04:00:00,1365.85754667828,0,0,1047,8.62312160415962,253.05262298581002,-139.199999999997,196.381802088311,04:00:00,2015-01-06
1047,2015-01-06 05:00:00,1251.7431006422198,0,0,1048,-88.949616360247,292.2,-196.858527882334,197.351244884798,05:00:00,2015-01-06
1048,2015-01-06 06:00:00,1285.75834307828,0,0,1049,26.762518385876497,253.052622985811,-241.101472413589,198.044674120182,06:00:00,2015-01-06
1049,2015-01-06 07:00:00,1170.5620386494,0,0,1050,44.91466871731011,146.099999999993,-268.913750038878,198.461119970976,07:00:00,2015-01-06
1050,2015-01-06 08:00:00,1056.2494976648402,0,0,1051,85.0494976648234,1.9757569587731604e-11,-278.4,198.6,08:00:00,2015-01-06
1051,2015-01-06 09:00:00,786.817097064256,0,0,1052,-48.6302728678547,-146.099999999987,-268.913750038878,198.461119970976,09:00:00,2015-01-06
1052,2015-01-06 10:00:00,738.613903563089,0,0,1053,-18.2766751576957,-253.052622985808,-241.10147241358996,198.044674120182,10:00:00,2015-01-06
1053,2015-01-06 11:00:00,751.300256731064,0,0,1054,-10.9924602713971,-292.2,-196.858527882336,197.351244884798,11:00:00,2015-01-06
1054,2015-01-06 12:00:00,808.1463310980589,0,0,1055,-50.982848004439,-253.052622985813,-139.2,196.381802088311,12:00:00,2015-01-06
1055,2015-01-06 13:00:00,1007.07991501916,0,0,1056,-25.9025644083924,-146.10000000002398,-72.05522215655459,195.137701584131,13:00:00,2015-01-06
1056,2015-01-06 14:00:00,1181.92124847456,0,0,1057,-68.6994348847616,1.0311631404217e-11,4.91231721925739e-12,193.62068335931,14:00:00,2015-01-06
1057,2015-01-06 15:00:00,1443.70588638764,0,0,1058,-24.282204869889604,146.09999999998502,72.05522215653359,191.83286910100898,15:00:00,2015-01-06
1058,2015-01-06 16:00:00,1641.0416393699697,0,0,1059,0.0122571550445492,253.052622985807,139.19999999999501,189.776759229128,16:00:00,2015-01-06
1059,2015-01-06 17:00:00,1748.4055348208801,0,0,1060,11.8917775393021,292.2,196.858527882332,187.45522939924197,17:00:00,2015-01-06
1060,2015-01-06 18:00:00,1837.0676420231198,0,0,1061,97.0420201429768,253.05262298581403,241.101472413587,184.871526480739,18:00:00,2015-01-06
1061,2015-01-06 19:00:00,1645.14304525763,0,0,1062,-13.8999687970221,146.099999999998,268.91375003887697,182.02926401577702,19:00:00,2015-01-06
1062,2015-01-06 20:00:00,1518.34728262219,0,0,1063,-1.98513454325522,2.60577555683468e-11,278.4,178.932417165421,20:00:00,2015-01-06
1063,2015-01-06 21:00:00,1441.5331554378301,0,0,1064,79.134088248946,-146.100000000011,268.913750038875,175.58531715001598,21:00:00,2015-01-06
1064,2015-01-06 22:00:00,1234.41001487274,0,0,1065,9.36852025336675,-253.05262298580502,241.101472413592,171.99264519159001,22:00:00,2015-01-06
1065,2015-01-06 23:00:00,1154.1559990767098,0,0,1066,15.3380452276388,-292.2,196.858527882339,168.159425966737,23:00:00,2015-01-06
1066,2015-01-07 00:00:00,1056.41347773399,0,0,1067,-60.8249198593521,-253.05262298581601,139.200000000002,164.091020579157,00:00:00,2015-01-07
1067,2015-01-07 01:00:00,1209.71403057959,0,0,1068,55.96568936138829,-146.100000000001,72.0552221565422,159.79311906166,01:00:00,2015-01-07
1068,2015-01-07 02:00:00,1272.58530791201,0,0,1069,48.313575493857,4.011445423601819e-12,-1.91099658783495e-12,155.271732418151,02:00:00,2015-01-07
1069,2015-01-07 03:00:00,1347.1547466583302,0,0,1070,52.576784598195,146.099999999979,-72.0552221565307,150.533184216687,03:00:00,2015-01-07
1070,2015-01-07 04:00:00,1329.2387933502,0,0,1071,-1.1979313810168999,253.05262298582,-139.200000000006,145.584101745403,04:00:00,2015-01-07
1071,2015-01-07 05:00:00,1359.52329920964,0,0,1072,51.7504203483254,292.2,-196.85852788233,140.431406743649,05:00:00,2015-01-07
1072,2015-01-07 06:00:00,1206.2359085985902,0,0,1073,-13.7975476949486,253.05262298581798,-241.101472413586,135.082305721304,06:00:00,2015-01-07
1073,2015-01-07 07:00:00,1069.76285834452,0,0,1074,-10.967671496440598,146.100000000004,-268.913750038876,129.544279879835,07:00:00,2015-01-07
1074,2015-01-07 08:00:00,865.240315218771,0,0,1075,-55.1847594303732,-8.613524332942121e-13,-278.4,123.825074649144,08:00:00,2015-01-07
1075,2015-01-07 09:00:00,1398.69404211387,1,0,1076,-63.9111139508204,-146.100000000005,-268.913750038876,117.93268885489799,09:00:00,2015-01-07
1076,2015-01-07 10:00:00,672.001758118678,0,0,1077,-22.7195100133624,-253.052622985802,-241.101472413593,111.875363531435,10:00:00,2015-01-07
1077,2015-01-07 11:00:00,778.925511458422,0,0,1078,84.322468944816,-292.2,-196.858527882341,105.661570395947,11:00:00,2015-01-07
1078,2015-01-07 12:00:00,826.331971659458,0,0,1079,40.2845946452817,-253.05262298581903,-139.200000000005,99.30000000000021,12:00:00,2015-01-07
1079,2015-01-07 13:00:00,1006.77077105548,0,0,1080,52.12644363700171,-146.10000000000602,-72.0552221565452,92.799549575031,13:00:00,2015-01-07
1080,2015-01-07 14:00:00,1202.250042848,0,0,1081,35.0807322592608,-2.2887405570133903e-12,-1.09032404358749e-12,86.1693105887473,14:00:00,2015-01-07
1081,2015-01-07 15:00:00,1335.13636055705,0,0,1082,-44.43741762939529,146.100000000002,72.055222156543,79.41855602990029,15:00:00,2015-01-07
1082,2015-01-07 16:00:00,1610.7818415003198,0,0,1083,62.972491075331604,253.05262298581698,139.200000000003,72.5567274391665,16:00:00,2015-01-07
1083,2015-01-07 17:00:00,1674.65067574509,0,0,1084,35.9987261584626,292.2,196.858527882328,65.59342170429599,17:00:00,2015-01-07
1084,2015-01-07 18:00:00,1611.22571960818,0,0,1085,-26.4667534292346,253.052622985821,241.101472413584,58.538377638006104,18:00:00,2015-01-07
1085,2015-01-07 19:00:00,1606.5428763986301,0,0,1086,54.1276640023829,146.100000000009,268.913750038875,51.401462357360494,19:00:00,2015-01-07
1086,2015-01-07 20:00:00,1371.28373974837,0,0,1087,-38.308917735362,5.438833547321e-12,278.4,44.1926574837247,20:00:00,2015-01-07
1087,2015-01-07 21:00:00,1262.32604052926,0,0,1088,14.5902453078321,-146.1,268.91375003887697,36.922045182554896,21:00:00,2015-01-07
1088,2015-01-07 22:00:00,1098.73930666746,0,0,1089,-7.90933682290287,-253.05262298581502,241.101472413587,29.5997940625876,22:00:00,2015-01-07
1089,2015-01-07 23:00:00,1066.26144931271,0,0,1090,49.36677647625871,-292.2,196.858527882332,22.2361449541171,23:00:00,2015-01-07
1090,2015-01-08 00:00:00,1029.26378809265,0,0,1091,37.2750144921997,-253.05262298582198,139.200000000008,14.841396586264802,00:00:00,2015-01-08
1091,2015-01-08 01:00:00,932.9310881981149,0,0,1092,-92.45002514170021,-146.100000000012,72.05522215654808,7.42589118327852,01:00:00,2015-01-08
1092,2015-01-08 02:00:00,1071.2020145693598,0,0,1093,-21.797985430633002,-8.5889265376286e-12,4.09164467500993e-12,-3.8938962600591605e-13,02:00:00,2015-01-08
